transaction_id,customer_id,transaction_date,transaction_type,transaction_amount,merchant_category,location,transaction_status
2259,476,2024-12-27,Credit,529.04,Bills,Delhi,Success
2260,286,2024-09-04,Credit,825.42,Groceries,Mumbai,Success
2261,474,2024-05-06,Debit,2174.2,Bills,Bangalore,Success
2262,496,2024-09-19,Credit,2529.85,Fuel,Hyderabad,Success
2263,277,2024-02-09,Debit,751.52,Shopping,Mumbai,Success
2264,156,2024-12-20,Debit,4239.43,Travel,Delhi,Success
2265,248,2024-09-11,Debit,1111.25,Entertainment,Mumbai,Success
2266,218,2024-05-22,Debit,7658.19,Groceries,Chennai,Success
2267,190,2024-08-27,Credit,3207.65,Entertainment,Mumbai,Success
2268,417,2024-08-15,Credit,1719.97,Entertainment,Bangalore,Success
2269,469,2024-12-06,Credit,4680.69,Entertainment,Mumbai,Success
2270,163,2024-07-16,Debit,5109.84,Entertainment,Delhi,Success
2271,180,2024-03-05,Credit,1029.51,Fuel,Mumbai,Failed
2272,34,2024-01-11,Credit,1245.25,Entertainment,Mumbai,Failed
2273,41,2024-04-17,Debit,8244.52,Travel,Delhi,Success
2274,307,2024-01-26,Credit,540.04,Entertainment,Mumbai,Success
2275,431,2024-05-30,Debit,129.19,Fuel,Delhi,Success
2276,338,2024-08-08,Credit,1815.71,Bills,Bangalore,Success
2277,314,2024-12-06,Credit,4846.52,Fuel,Delhi,Success
2278,75,2024-08-24,Credit,4430.87,Travel,Bangalore,Success
2279,441,2024-08-24,Debit,7559.64,Travel,Bangalore,Failed
2280,279,2024-08-06,Credit,2285.57,Shopping,Delhi,Success
2281,176,2024-05-30,Credit,316.3,Fuel,Mumbai,Success
2282,384,2024-05-02,Credit,2665.22,Bills,Chennai,Success
2283,150,2024-05-23,Credit,4520.58,Shopping,Delhi,Success
2284,273,2024-07-07,Debit,293.92,Shopping,Mumbai,Success
2285,325,2024-09-11,Debit,568.61,Groceries,Bangalore,Success
2286,108,2024-03-08,Credit,37.1,Entertainment,Hyderabad,Success
2287,139,2024-04-13,Credit,2701.64,Shopping,Chennai,Success
2288,350,2024-12-01,Credit,6534.06,Shopping,Mumbai,Success
2289,271,2024-06-07,Debit,3332.02,Travel,Chennai,Success
2290,347,2024-11-04,Credit,12058.84,Bills,Hyderabad,Success
2291,419,2024-12-27,Credit,195.32,Shopping,Hyderabad,Success
2292,289,2024-10-26,Debit,6999.17,Bills,Hyderabad,Success
2293,212,2024-03-30,Debit,5047.13,Entertainment,Delhi,Success
2294,381,2024-12-22,Debit,1131.69,Travel,Chennai,Success
2295,272,2024-09-12,Credit,10894.84,Groceries,Delhi,Success
2296,418,2024-12-18,Debit,1018.77,Groceries,Hyderabad,Failed
2297,66,2024-08-07,Debit,6602.92,Entertainment,Mumbai,Success
2298,483,2024-01-09,Credit,6379.56,Entertainment,Hyderabad,Success
2299,424,2024-01-12,Debit,4252.21,Travel,Delhi,Success
2300,248,2024-11-20,Credit,2486.7,Travel,Hyderabad,Success
2301,156,2024-08-31,Credit,383.51,Fuel,Hyderabad,Success
2302,47,2024-06-30,Debit,2277.68,Shopping,Delhi,Success
2303,423,2024-10-10,Credit,1323.88,Shopping,Delhi,Success
2304,454,2024-11-07,Debit,4713.78,Shopping,Mumbai,Success
2305,201,2024-04-08,Debit,4258.05,Bills,Delhi,Failed
2306,148,2024-07-15,Debit,7244.32,Fuel,Mumbai,Success
2307,124,2024-08-13,Credit,44.82,Shopping,Bangalore,Success
2308,1,2024-11-28,Debit,4968.07,Bills,Bangalore,Success
2309,456,2024-04-12,Credit,8364.3,Bills,Delhi,Success
2310,247,2024-04-15,Credit,4671.97,Groceries,Hyderabad,Failed
2311,343,2024-12-30,Credit,418.46,Bills,Chennai,Success
2312,128,2024-02-27,Debit,254.32,Entertainment,Hyderabad,Success
2313,191,2024-03-18,Credit,63.2,Travel,Delhi,Failed
2314,67,2024-03-15,Credit,2972.6,Bills,Mumbai,Success
2315,4,2024-02-11,Debit,2980.1,Entertainment,Hyderabad,Success
2316,442,2024-11-19,Debit,13008.57,Entertainment,Bangalore,Success
2317,409,2024-06-29,Credit,1522.71,Groceries,Delhi,Success
2318,303,2024-02-02,Credit,1209.98,Groceries,Hyderabad,Success
2319,294,2024-03-11,Debit,2937.89,Bills,Hyderabad,Success
2320,143,2024-02-25,Credit,5239.36,Groceries,Mumbai,Success
2321,191,2024-04-14,Credit,8283.12,Groceries,Mumbai,Success
2322,21,2024-07-18,Credit,4875.55,Travel,Mumbai,Success
2323,227,2024-04-10,Credit,1668.9,Shopping,Chennai,Success
2324,313,2024-09-12,Debit,3022.87,Bills,Delhi,Success
2325,117,2024-11-02,Credit,5820.07,Bills,Delhi,Success
2326,437,2024-03-14,Debit,2023.62,Bills,Bangalore,Success
2327,302,2024-06-19,Credit,732.67,Groceries,Bangalore,Success
2328,500,2024-05-22,Debit,557.99,Travel,Delhi,Success
2329,142,2024-06-14,Credit,0.47,Groceries,Hyderabad,Success
2330,484,2024-09-17,Debit,3800.08,Entertainment,Delhi,Success
2331,460,2024-08-08,Credit,353.3,Fuel,Chennai,Success
2332,401,2024-03-23,Debit,838.5,Fuel,Bangalore,Success
2333,39,2024-06-30,Credit,1060.94,Fuel,Bangalore,Success
2334,393,2024-11-02,Credit,2465.53,Shopping,Bangalore,Success
2335,355,2024-01-10,Debit,1522.28,Groceries,Delhi,Success
2336,252,2024-01-04,Debit,3368.78,Entertainment,Bangalore,Success
2337,333,2024-12-16,Debit,171.74,Entertainment,Bangalore,Success
2338,207,2024-12-01,Debit,396.96,Fuel,Delhi,Success
2339,210,2024-10-18,Debit,2074.71,Travel,Hyderabad,Success
2340,115,2024-10-07,Credit,1232.78,Shopping,Bangalore,Success
2341,225,2024-08-02,Debit,1052.14,Shopping,Bangalore,Success
2342,134,2024-04-07,Debit,208.14,Fuel,Bangalore,Success
2343,251,2024-04-10,Credit,6782.0,Fuel,Chennai,Success
2344,219,2024-01-09,Debit,3531.2,Groceries,Delhi,Success
2345,407,2024-03-01,Debit,389.02,Travel,Bangalore,Success
2346,443,2024-11-04,Debit,201.77,Shopping,Chennai,Failed
2347,91,2024-05-25,Credit,11051.38,Entertainment,Hyderabad,Success
2348,354,2024-03-03,Debit,3429.32,Fuel,Hyderabad,Success
2349,376,2024-04-30,Credit,1621.05,Groceries,Chennai,Failed
2350,46,2024-08-13,Credit,3629.28,Entertainment,Hyderabad,Success
2351,38,2024-04-14,Debit,4235.84,Shopping,Mumbai,Success
2352,142,2024-09-16,Credit,4541.87,Fuel,Hyderabad,Success
2353,100,2024-12-14,Debit,1949.56,Travel,Mumbai,Success
2354,328,2024-09-11,Debit,1685.74,Fuel,Chennai,Success
2355,190,2024-07-25,Debit,33.27,Travel,Mumbai,Success
2356,35,2024-01-28,Debit,7833.74,Groceries,Hyderabad,Success
2357,147,2024-06-18,Debit,2773.78,Groceries,Bangalore,Success
2358,30,2024-12-01,Credit,681.28,Shopping,Mumbai,Success
2359,334,2024-03-16,Credit,7562.35,Travel,Hyderabad,Success
2360,84,2024-04-25,Credit,7392.91,Fuel,Bangalore,Success
2361,369,2024-03-09,Credit,13580.23,Groceries,Chennai,Success
2362,281,2024-12-19,Debit,6215.77,Fuel,Chennai,Failed
2363,424,2024-08-21,Debit,18336.68,Shopping,Delhi,Success
2364,344,2024-01-01,Credit,841.87,Travel,Chennai,Success
2365,270,2024-06-15,Debit,5540.22,Fuel,Delhi,Success
2366,154,2024-12-17,Credit,5195.3,Entertainment,Chennai,Success
2367,102,2024-08-05,Credit,787.76,Fuel,Chennai,Success
2368,215,2024-09-29,Credit,310.88,Bills,Chennai,Success
2369,150,2024-09-07,Credit,11650.38,Bills,Delhi,Failed
2370,432,2024-12-12,Debit,1053.04,Shopping,Delhi,Success
2371,83,2024-12-09,Debit,6141.31,Shopping,Mumbai,Success
2372,110,2024-06-22,Credit,12.41,Shopping,Hyderabad,Success
2373,435,2024-06-18,Credit,63.75,Entertainment,Hyderabad,Success
2374,387,2024-09-02,Credit,1881.36,Travel,Hyderabad,Success
2375,426,2024-03-30,Credit,818.24,Entertainment,Chennai,Success
2376,275,2024-02-18,Credit,3512.01,Fuel,Hyderabad,Success
2377,201,2024-10-20,Debit,2501.12,Groceries,Delhi,Failed
2378,284,2024-05-29,Credit,241.96,Travel,Mumbai,Success
2379,468,2024-05-11,Credit,532.46,Bills,Bangalore,Success
2380,173,2024-02-28,Debit,1473.31,Bills,Mumbai,Success
2381,327,2024-11-19,Debit,615.93,Bills,Hyderabad,Success
2382,206,2024-07-17,Debit,4713.86,Fuel,Hyderabad,Success
2383,63,2024-08-02,Debit,1613.92,Fuel,Delhi,Success
2384,73,2024-02-18,Debit,294.27,Shopping,Mumbai,Success
2385,251,2024-08-19,Debit,1986.94,Groceries,Delhi,Success
2386,124,2024-09-03,Debit,285.7,Shopping,Delhi,Success
2387,375,2024-08-26,Debit,414.12,Fuel,Bangalore,Success
2388,121,2024-06-16,Debit,821.77,Entertainment,Delhi,Success
2389,275,2024-02-17,Credit,5888.24,Shopping,Delhi,Success
2390,431,2024-02-20,Debit,7755.34,Travel,Bangalore,Success
2391,500,2024-10-25,Credit,5250.55,Fuel,Chennai,Success
2392,398,2024-04-07,Credit,1219.74,Fuel,Chennai,Success
2393,120,2024-08-03,Credit,954.2,Entertainment,Bangalore,Success
2394,422,2024-06-25,Credit,2389.9,Entertainment,Delhi,Success
2395,437,2024-03-20,Credit,3838.82,Entertainment,Hyderabad,Success
2396,317,2024-07-03,Credit,15049.71,Groceries,Mumbai,Success
2397,164,2024-01-27,Credit,423.21,Travel,Hyderabad,Success
2398,424,2024-07-13,Credit,151.64,Fuel,Hyderabad,Success
2399,465,2024-08-01,Debit,3556.0,Entertainment,Delhi,Success
2400,286,2024-12-07,Credit,5355.41,Groceries,Mumbai,Success
2401,265,2024-04-23,Credit,5619.21,Bills,Mumbai,Success
2402,320,2024-08-29,Credit,3403.93,Travel,Chennai,Success
2403,161,2024-05-03,Credit,9238.37,Bills,Bangalore,Success
2404,376,2024-10-31,Debit,2146.21,Bills,Delhi,Success
2405,308,2024-03-16,Credit,7353.77,Fuel,Mumbai,Success
2406,89,2024-11-06,Debit,10308.5,Groceries,Delhi,Success
2407,142,2024-11-07,Debit,5635.04,Groceries,Chennai,Success
2408,203,2024-07-14,Credit,1112.14,Bills,Hyderabad,Success
2409,309,2024-12-16,Credit,655.27,Travel,Mumbai,Success
2410,227,2024-02-13,Debit,2383.02,Shopping,Chennai,Success
2411,489,2024-07-04,Credit,1810.0,Bills,Delhi,Failed
2412,443,2024-12-08,Credit,6305.27,Fuel,Chennai,Success
2413,334,2024-09-02,Debit,316.19,Bills,Chennai,Success
2414,222,2024-03-24,Debit,894.17,Travel,Chennai,Success
2415,41,2024-07-25,Credit,4180.55,Travel,Chennai,Success
2416,196,2024-05-30,Credit,299.42,Bills,Chennai,Success
2417,68,2024-06-04,Credit,1160.36,Groceries,Chennai,Success
2418,476,2024-01-16,Debit,1468.93,Bills,Bangalore,Success
2419,264,2024-06-13,Credit,2923.3,Entertainment,Delhi,Success
2420,2,2024-05-24,Debit,516.4,Entertainment,Hyderabad,Success
2421,361,2024-02-06,Debit,5911.32,Shopping,Delhi,Success
2422,125,2024-11-28,Credit,1780.13,Fuel,Mumbai,Success
2423,110,2024-02-14,Debit,7467.53,Fuel,Mumbai,Success
2424,86,2024-07-24,Credit,1892.6,Groceries,Delhi,Success
2425,425,2024-03-02,Credit,964.92,Fuel,Chennai,Success
2426,120,2024-12-21,Debit,458.86,Shopping,Bangalore,Success
2427,127,2024-11-03,Credit,11.26,Entertainment,Hyderabad,Success
2428,255,2024-01-19,Debit,2278.87,Groceries,Chennai,Success
2429,183,2024-12-30,Debit,340.03,Travel,Delhi,Success
2430,16,2024-10-26,Credit,1491.4,Entertainment,Delhi,Success
2431,477,2024-01-07,Credit,2669.47,Shopping,Bangalore,Success
2432,62,2024-09-05,Credit,967.59,Groceries,Bangalore,Success
2433,369,2024-04-26,Credit,577.93,Bills,Delhi,Success
2434,432,2024-03-08,Debit,4471.26,Fuel,Chennai,Success
2435,158,2024-02-03,Debit,8800.59,Shopping,Chennai,Success
2436,268,2024-07-12,Debit,317.55,Groceries,Chennai,Success
2437,35,2024-11-20,Credit,507.35,Entertainment,Hyderabad,Success
2438,267,2024-02-24,Debit,9657.58,Groceries,Hyderabad,Success
2439,64,2024-09-22,Debit,115.55,Bills,Chennai,Success
2440,494,2024-02-11,Credit,11400.42,Shopping,Delhi,Success
2441,50,2024-10-23,Credit,13.97,Groceries,Bangalore,Success
2442,469,2024-08-18,Credit,6206.54,Travel,Mumbai,Success
2443,255,2024-01-10,Debit,1101.58,Shopping,Bangalore,Success
2444,149,2024-12-23,Credit,8370.49,Shopping,Bangalore,Success
2445,325,2024-05-07,Debit,1143.54,Entertainment,Mumbai,Success
2446,304,2024-06-27,Debit,3186.61,Fuel,Chennai,Success
2447,276,2024-07-11,Debit,250.25,Travel,Bangalore,Success
2448,357,2024-04-01,Debit,832.52,Bills,Mumbai,Success
2449,451,2024-08-18,Debit,4457.41,Groceries,Delhi,Success
2450,172,2024-03-18,Credit,2256.69,Fuel,Delhi,Success
2451,417,2024-03-25,Debit,7891.98,Entertainment,Delhi,Success
2452,201,2024-01-30,Credit,1679.79,Fuel,Chennai,Success
2453,445,2024-07-31,Debit,6116.34,Shopping,Bangalore,Success
2454,393,2024-02-18,Debit,1787.82,Shopping,Bangalore,Success
2455,324,2024-09-21,Credit,11625.38,Bills,Hyderabad,Success
2456,35,2024-05-24,Debit,9644.23,Travel,Delhi,Success
2457,465,2024-03-09,Debit,1197.57,Groceries,Chennai,Success
2458,482,2024-02-27,Credit,6512.66,Groceries,Mumbai,Success
2459,216,2024-07-03,Credit,5643.96,Entertainment,Chennai,Success
2460,480,2024-03-02,Debit,709.75,Bills,Bangalore,Success
2461,65,2024-11-03,Debit,2936.82,Groceries,Delhi,Success
2462,8,2024-10-22,Debit,226.38,Travel,Hyderabad,Success
2463,301,2024-06-14,Credit,5436.7,Shopping,Chennai,Success
2464,343,2024-06-19,Debit,575.46,Bills,Hyderabad,Success
2465,431,2024-03-03,Credit,220.34,Fuel,Bangalore,Success
2466,424,2024-05-26,Credit,1533.57,Bills,Mumbai,Failed
2467,332,2024-11-01,Debit,2580.6,Bills,Chennai,Success
2468,438,2024-06-09,Credit,5791.35,Travel,Bangalore,Success
2469,76,2024-05-20,Debit,10977.09,Travel,Delhi,Success
2470,174,2024-11-29,Debit,1736.74,Groceries,Chennai,Success
2471,47,2024-04-06,Credit,187.05,Entertainment,Hyderabad,Success
2472,15,2024-08-08,Credit,4148.29,Entertainment,Chennai,Success
2473,361,2024-02-12,Credit,2498.42,Travel,Bangalore,Success
2474,147,2024-10-18,Credit,1782.03,Groceries,Bangalore,Success
2475,26,2024-04-17,Credit,1110.01,Groceries,Hyderabad,Success
2476,308,2024-09-22,Credit,2093.87,Groceries,Bangalore,Success
2477,93,2024-04-04,Debit,1240.55,Travel,Chennai,Success
2478,406,2024-09-18,Debit,4244.23,Entertainment,Hyderabad,Success
2479,232,2024-11-08,Debit,2355.09,Groceries,Bangalore,Success
2480,21,2024-03-11,Credit,6283.0,Travel,Bangalore,Success
2481,307,2024-08-06,Credit,2352.79,Fuel,Chennai,Success
2482,38,2024-01-21,Credit,816.46,Fuel,Bangalore,Success
2483,276,2024-04-01,Debit,5713.28,Shopping,Chennai,Success
2484,157,2024-05-06,Debit,2444.04,Fuel,Delhi,Success
2485,179,2024-03-20,Credit,695.19,Bills,Chennai,Success
2486,132,2024-11-07,Credit,2930.57,Shopping,Mumbai,Success
2487,311,2024-08-25,Credit,1328.18,Fuel,Bangalore,Success
2488,455,2024-06-30,Credit,5581.51,Bills,Delhi,Success
2489,348,2024-01-25,Debit,1811.56,Fuel,Hyderabad,Success
2490,28,2024-06-04,Debit,3888.72,Travel,Mumbai,Success
2491,260,2024-01-05,Debit,301.24,Bills,Hyderabad,Success
2492,406,2024-04-29,Credit,1512.66,Groceries,Mumbai,Success
2493,76,2024-10-03,Debit,12266.54,Travel,Delhi,Success
2494,429,2024-01-18,Credit,4957.98,Bills,Delhi,Success
2495,67,2024-07-16,Credit,522.85,Travel,Delhi,Success
2496,342,2024-02-26,Credit,976.21,Groceries,Mumbai,Success
2497,492,2024-04-02,Debit,1200.61,Bills,Chennai,Success
2498,194,2024-01-19,Debit,3152.6,Bills,Hyderabad,Success
2499,472,2024-12-18,Credit,4244.02,Travel,Chennai,Failed
2500,162,2024-07-11,Debit,4153.21,Fuel,Chennai,Success
2501,347,2024-08-24,Credit,2139.28,Bills,Bangalore,Success
2502,439,2024-10-03,Credit,4995.18,Fuel,Hyderabad,Success
2503,361,2024-08-14,Credit,1723.84,Bills,Mumbai,Success
2504,257,2024-08-20,Debit,396.76,Entertainment,Bangalore,Success
2505,72,2024-02-09,Debit,2493.38,Shopping,Bangalore,Success
2506,87,2024-11-18,Credit,9128.56,Fuel,Delhi,Success
2507,422,2024-06-01,Debit,4725.02,Fuel,Mumbai,Success
2508,262,2024-05-06,Debit,2593.23,Groceries,Chennai,Success
2509,214,2024-08-24,Debit,3122.21,Entertainment,Chennai,Success
2510,153,2024-02-24,Debit,8001.96,Groceries,Chennai,Success
2511,210,2024-06-20,Credit,1677.65,Entertainment,Delhi,Success
2512,401,2024-04-18,Debit,1207.68,Entertainment,Chennai,Success
2513,61,2024-12-19,Credit,11348.46,Travel,Hyderabad,Success
2514,268,2024-07-02,Credit,5973.04,Travel,Chennai,Success
2515,262,2024-07-16,Debit,1170.45,Travel,Chennai,Success
2516,218,2024-03-27,Credit,1869.64,Bills,Hyderabad,Success
2517,283,2024-07-19,Credit,1608.83,Groceries,Delhi,Failed
2518,136,2024-12-02,Debit,484.37,Shopping,Bangalore,Failed
2519,467,2024-11-17,Credit,9497.38,Entertainment,Mumbai,Success
2520,380,2024-10-01,Credit,1554.12,Entertainment,Delhi,Success
2521,362,2024-07-29,Debit,6246.23,Fuel,Chennai,Success
2522,449,2024-04-27,Debit,629.78,Bills,Bangalore,Success
2523,441,2024-07-09,Debit,2381.36,Shopping,Mumbai,Success
2524,93,2024-02-11,Debit,72.76,Travel,Mumbai,Success
2525,109,2024-02-11,Debit,4334.57,Entertainment,Mumbai,Success
2526,241,2024-11-10,Credit,2609.04,Fuel,Hyderabad,Success
2527,355,2024-10-02,Credit,2947.21,Groceries,Hyderabad,Success
2528,424,2024-11-24,Debit,159.32,Entertainment,Bangalore,Success
2529,142,2024-01-17,Debit,711.11,Fuel,Chennai,Success
2530,291,2024-10-09,Credit,231.72,Groceries,Bangalore,Success
2531,432,2024-09-14,Debit,1022.89,Bills,Chennai,Success
2532,237,2024-03-03,Debit,2962.06,Travel,Delhi,Success
2533,340,2024-03-02,Credit,2505.42,Groceries,Mumbai,Success
2534,312,2024-04-09,Credit,2841.41,Entertainment,Mumbai,Success
2535,177,2024-01-19,Credit,2390.54,Shopping,Hyderabad,Success
2536,141,2024-01-17,Debit,956.61,Groceries,Delhi,Success
2537,189,2024-11-20,Credit,841.16,Shopping,Delhi,Success
2538,486,2024-09-02,Debit,442.23,Shopping,Chennai,Success
2539,49,2024-09-07,Credit,5672.83,Groceries,Delhi,Success
2540,302,2024-03-21,Debit,2875.09,Bills,Hyderabad,Success
2541,369,2024-02-08,Debit,619.27,Groceries,Chennai,Success
2542,190,2024-02-05,Debit,585.16,Fuel,Bangalore,Success
2543,136,2024-07-15,Credit,6191.55,Travel,Chennai,Success
2544,43,2024-06-06,Credit,4072.9,Shopping,Bangalore,Success
2545,404,2024-07-22,Credit,3231.13,Travel,Chennai,Success
2546,380,2024-07-14,Debit,1567.0,Entertainment,Mumbai,Success
2547,353,2024-08-03,Credit,911.34,Shopping,Bangalore,Success
2548,90,2024-10-11,Credit,11654.79,Entertainment,Hyderabad,Success
2549,295,2024-07-14,Debit,4787.19,Fuel,Bangalore,Success
2550,341,2024-11-02,Debit,1077.66,Fuel,Bangalore,Success
2551,245,2024-05-31,Credit,5643.05,Travel,Chennai,Success
2552,433,2024-01-14,Credit,4268.03,Fuel,Mumbai,Success
2553,192,2024-11-20,Credit,1057.54,Groceries,Chennai,Success
2554,318,2024-05-25,Debit,1668.27,Shopping,Chennai,Success
2555,106,2024-02-26,Credit,617.21,Entertainment,Mumbai,Success
2556,363,2024-07-29,Debit,353.15,Travel,Chennai,Success
2557,310,2024-09-24,Debit,3848.64,Travel,Mumbai,Success
2558,382,2024-07-28,Credit,933.92,Fuel,Hyderabad,Success
2559,233,2024-01-17,Credit,5145.38,Fuel,Mumbai,Success
2560,265,2024-10-12,Debit,16284.4,Entertainment,Delhi,Success
2561,344,2024-12-09,Debit,239.14,Shopping,Mumbai,Success
2562,37,2024-07-21,Credit,1921.86,Shopping,Mumbai,Success
2563,305,2024-04-08,Credit,4859.41,Travel,Delhi,Success
2564,41,2024-10-05,Credit,4666.99,Entertainment,Mumbai,Success
2565,17,2024-07-27,Debit,4281.31,Travel,Bangalore,Success
2566,344,2024-05-08,Debit,1287.71,Bills,Chennai,Success
2567,277,2024-11-30,Credit,1814.6,Shopping,Chennai,Success
2568,307,2024-10-14,Debit,2711.37,Entertainment,Hyderabad,Success
2569,59,2024-09-08,Debit,10942.13,Entertainment,Hyderabad,Success
2570,423,2024-09-21,Credit,1190.47,Travel,Delhi,Success
2571,183,2024-09-27,Debit,7697.46,Fuel,Bangalore,Success
2572,41,2024-07-06,Credit,941.49,Entertainment,Hyderabad,Success
2573,39,2024-08-01,Credit,13549.96,Travel,Chennai,Success
2574,397,2024-10-09,Debit,3328.39,Groceries,Hyderabad,Success
2575,192,2024-07-29,Debit,1868.13,Fuel,Hyderabad,Success
2576,267,2024-12-30,Credit,2851.02,Fuel,Mumbai,Success
2577,494,2024-03-16,Debit,954.55,Shopping,Hyderabad,Success
2578,147,2024-05-27,Credit,961.33,Bills,Delhi,Success
2579,395,2024-11-16,Debit,361.61,Shopping,Chennai,Success
2580,333,2024-07-31,Debit,363.29,Groceries,Delhi,Success
2581,127,2024-04-18,Debit,1281.62,Travel,Delhi,Success
2582,46,2024-05-08,Credit,4317.26,Fuel,Bangalore,Success
2583,45,2024-01-10,Debit,2809.26,Fuel,Mumbai,Success
2584,1,2024-02-16,Credit,324.71,Entertainment,Delhi,Success
2585,168,2024-11-10,Credit,5736.43,Bills,Bangalore,Success
2586,108,2024-04-05,Credit,2759.15,Bills,Chennai,Success
2587,19,2024-04-12,Debit,9721.49,Entertainment,Chennai,Success
2588,332,2024-12-07,Credit,3327.67,Groceries,Bangalore,Success
2589,72,2024-05-25,Credit,577.75,Bills,Delhi,Success
2590,456,2024-01-27,Debit,1926.13,Fuel,Delhi,Success
2591,445,2024-08-07,Credit,3136.62,Groceries,Mumbai,Success
2592,109,2024-01-18,Credit,86.02,Shopping,Mumbai,Success
2593,268,2024-06-15,Debit,45.07,Shopping,Chennai,Success
2594,445,2024-03-22,Credit,415.73,Groceries,Mumbai,Success
2595,240,2024-03-12,Debit,869.71,Fuel,Bangalore,Success
2596,417,2024-11-05,Credit,1683.98,Shopping,Chennai,Success
2597,301,2024-09-10,Credit,2005.02,Travel,Delhi,Success
2598,90,2024-06-10,Debit,445.6,Fuel,Chennai,Success
2599,103,2024-11-22,Credit,3356.98,Entertainment,Hyderabad,Success
2600,476,2024-02-07,Credit,2720.05,Bills,Chennai,Failed
2601,250,2024-07-19,Credit,1046.39,Groceries,Mumbai,Success
2602,453,2024-07-18,Debit,41.26,Bills,Bangalore,Success
2603,8,2024-09-11,Debit,242.48,Entertainment,Delhi,Success
2604,153,2024-06-27,Debit,1491.24,Shopping,Delhi,Success
2605,347,2024-02-04,Debit,501.62,Travel,Mumbai,Success
2606,174,2024-03-22,Debit,1418.76,Fuel,Mumbai,Success
2607,343,2024-08-07,Credit,2968.06,Fuel,Mumbai,Success
2608,158,2024-06-06,Debit,2377.16,Entertainment,Hyderabad,Failed
2609,493,2024-01-04,Debit,788.68,Groceries,Bangalore,Success
2610,431,2024-06-15,Debit,1263.97,Bills,Hyderabad,Success
2611,215,2024-07-22,Credit,2856.0,Travel,Mumbai,Success
2612,177,2024-07-12,Credit,5916.72,Shopping,Bangalore,Success
2613,175,2024-08-22,Debit,4197.69,Groceries,Mumbai,Success
2614,340,2024-07-24,Credit,2418.28,Travel,Bangalore,Success
2615,338,2024-05-29,Credit,1349.63,Travel,Delhi,Failed
2616,146,2024-06-07,Credit,1362.63,Entertainment,Hyderabad,Success
2617,450,2024-10-05,Credit,6346.26,Entertainment,Mumbai,Success
2618,324,2024-10-30,Debit,120.1,Fuel,Mumbai,Success
2619,478,2024-06-14,Debit,13264.21,Shopping,Chennai,Success
2620,161,2024-11-06,Credit,3275.29,Groceries,Delhi,Success
2621,127,2024-03-08,Credit,3428.99,Fuel,Mumbai,Success
2622,420,2024-03-28,Credit,116.22,Shopping,Hyderabad,Success
2623,82,2024-08-04,Credit,2790.63,Bills,Delhi,Success
2624,485,2024-01-01,Debit,1989.47,Bills,Mumbai,Success
2625,147,2024-05-14,Credit,335.41,Fuel,Hyderabad,Success
2626,239,2024-07-03,Debit,976.87,Groceries,Chennai,Success
2627,412,2024-12-16,Credit,6630.41,Shopping,Chennai,Success
2628,424,2024-05-19,Debit,2395.45,Bills,Hyderabad,Failed
2629,84,2024-04-15,Credit,1600.32,Bills,Delhi,Success
2630,113,2024-05-12,Debit,226.38,Groceries,Hyderabad,Success
2631,225,2024-04-17,Debit,3756.57,Fuel,Hyderabad,Success
2632,332,2024-06-26,Debit,3640.56,Entertainment,Chennai,Success
2633,378,2024-10-24,Credit,2856.09,Travel,Chennai,Success
2634,243,2024-12-23,Debit,2141.66,Shopping,Chennai,Success
2635,143,2024-12-24,Credit,1706.34,Bills,Mumbai,Success
2636,41,2024-05-25,Debit,2698.83,Travel,Mumbai,Success
2637,423,2024-03-14,Debit,797.35,Travel,Bangalore,Success
2638,258,2024-04-17,Credit,8503.86,Entertainment,Mumbai,Success
2639,447,2024-05-01,Debit,2665.99,Travel,Delhi,Success
2640,285,2024-01-17,Credit,1118.38,Groceries,Delhi,Failed
2641,105,2024-07-14,Credit,1791.77,Fuel,Chennai,Success
2642,202,2024-11-22,Credit,4914.82,Shopping,Hyderabad,Success
2643,450,2024-11-13,Credit,528.84,Groceries,Chennai,Success
2644,307,2024-10-23,Debit,1039.48,Fuel,Hyderabad,Success
2645,331,2024-09-08,Debit,3413.69,Groceries,Chennai,Success
2646,461,2024-04-28,Credit,1137.15,Bills,Chennai,Success
2647,266,2024-06-10,Debit,4717.9,Bills,Delhi,Success
2648,398,2024-07-16,Debit,419.35,Entertainment,Hyderabad,Success
2649,210,2024-02-14,Credit,4315.12,Groceries,Bangalore,Success
2650,51,2024-11-09,Debit,212.4,Travel,Bangalore,Success
2651,118,2024-06-27,Credit,38.02,Bills,Chennai,Success
2652,201,2024-02-13,Debit,6854.93,Fuel,Chennai,Success
2653,377,2024-09-27,Debit,2612.08,Entertainment,Delhi,Success
2654,39,2024-03-18,Credit,1300.79,Travel,Hyderabad,Success
2655,28,2024-11-21,Debit,794.22,Shopping,Chennai,Success
2656,259,2024-06-26,Debit,2878.27,Groceries,Bangalore,Success
2657,84,2024-12-22,Credit,2133.95,Bills,Hyderabad,Success
2658,454,2024-01-03,Debit,14337.78,Travel,Chennai,Success
2659,155,2024-08-01,Credit,12261.99,Fuel,Hyderabad,Success
2660,117,2024-12-07,Debit,3023.78,Groceries,Delhi,Success
2661,2,2024-03-14,Credit,1754.87,Fuel,Bangalore,Success
2662,93,2024-02-20,Credit,2026.75,Entertainment,Hyderabad,Success
2663,166,2024-03-07,Credit,3441.63,Bills,Bangalore,Success
2664,387,2024-11-27,Credit,321.33,Bills,Chennai,Success
